id_entrega,fecha,zona,tipo_pedido,clima,trafico,tiempo_entrega,retraso
6103,2025-08-02 00:15:12.093707,La Libertad,Supermercado,Nublado,Bajo,23,0
6104,2025-06-14 20:50:35.324146,San Salvador,Farmacia,Nublado,Medio,51,23
6105,2025-04-21 19:03:53.326063,Santa Ana,Restaurante,Soleado,Alto,30,5
6106,2025-07-21 07:28:11.422398,Santa Ana,Tienda en línea,Lluvioso,Bajo,22,1
6107,2025-08-11 21:20:37.607610,San Salvador,Restaurante,Nublado,Medio,45,12
6108,2025-07-12 12:47:07.024395,La Libertad,Tienda en línea,Soleado,Alto,50,22
6109,2025-06-06 22:05:28.096467,La Libertad,Tienda en línea,Soleado,Medio,31,11
6110,2025-04-24 18:20:14.874864,La Libertad,Supermercado,Soleado,Alto,54,32
6111,2025-05-17 07:47:04.609088,San Salvador,Restaurante,Soleado,Bajo,20,0
6112,2025-06-22 04:43:55.919185,La Libertad,Restaurante,Nublado,Medio,37,12
6113,2025-05-17 13:53:04.354319,San Miguel,Tienda en línea,Lluvioso,Bajo,45,7
6114,2025-05-30 14:42:41.005747,Santa Ana,Restaurante,Lluvioso,Medio,35,0
6115,2025-08-30 09:34:14.590921,La Libertad,Restaurante,Lluvioso,Alto,54,34
6116,2025-07-18 05:55:37.295304,San Salvador,Supermercado,Nublado,Medio,28,6
6117,2025-03-17 07:39:20.073620,San Miguel,Restaurante,Soleado,Medio,36,9
6118,2025-08-16 20:20:26.572873,La Libertad,Farmacia,Nublado,Alto,41,10
6119,2025-07-15 02:33:03.618599,Santa Ana,Supermercado,Soleado,Bajo,40,2
6120,2025-03-14 03:15:51.363768,La Libertad,Restaurante,Lluvioso,Medio,58,19
6121,2025-06-06 05:21:17.853832,San Salvador,Restaurante,Lluvioso,Alto,75,37
6122,2025-04-29 19:31:01.808326,La Libertad,Tienda en línea,Nublado,Bajo,37,4
6123,2025-05-03 16:37:14.076061,La Libertad,Farmacia,Soleado,Bajo,15,0
6124,2025-06-30 12:12:06.418522,Santa Ana,Tienda en línea,Nublado,Alto,30,0
6125,2025-04-12 16:20:33.221428,San Salvador,Restaurante,Lluvioso,Alto,60,26
6126,2025-04-25 18:47:31.680273,Santa Ana,Restaurante,Nublado,Bajo,47,9
6127,2025-03-15 14:47:19.059352,San Miguel,Tienda en línea,Nublado,Bajo,26,0
6128,2025-04-08 12:19:21.358371,San Miguel,Restaurante,Lluvioso,Medio,52,31
6129,2025-06-09 15:03:35.539356,San Miguel,Restaurante,Nublado,Medio,38,11
6130,2025-05-06 08:53:58.495799,La Libertad,Tienda en línea,Soleado,Alto,62,35
6131,2025-05-12 20:20:41.224364,La Libertad,Farmacia,Lluvioso,Medio,46,19
6132,2025-07-27 04:14:08.239533,La Libertad,Supermercado,Nublado,Bajo,34,0
6133,2025-08-05 08:43:48.000996,Santa Ana,Tienda en línea,Lluvioso,Alto,52,22
6134,2025-05-06 12:07:31.789004,La Libertad,Tienda en línea,Soleado,Bajo,16,0
6135,2025-03-06 02:15:56.018940,La Libertad,Supermercado,Lluvioso,Medio,29,4
6136,2025-04-20 09:47:35.897846,San Miguel,Restaurante,Soleado,Alto,28,0
6137,2025-04-24 03:05:46.869331,San Salvador,Supermercado,Nublado,Medio,39,9
6138,2025-03-25 05:11:54.046950,San Miguel,Tienda en línea,Soleado,Alto,43,15
6139,2025-04-19 13:49:46.877809,San Salvador,Supermercado,Nublado,Alto,61,35
6140,2025-03-19 05:39:16.199066,La Libertad,Tienda en línea,Nublado,Medio,40,18
6141,2025-04-09 19:00:31.302354,San Salvador,Supermercado,Nublado,Bajo,31,0
6142,2025-07-12 13:05:10.098227,San Miguel,Supermercado,Lluvioso,Medio,46,8
6143,2025-05-14 04:34:50.648884,Santa Ana,Tienda en línea,Nublado,Bajo,28,0
6144,2025-06-04 02:19:30.706146,Santa Ana,Restaurante,Nublado,Alto,60,30
6145,2025-06-16 10:06:31.817202,Santa Ana,Supermercado,Soleado,Bajo,35,7
6146,2025-08-22 15:54:06.199546,San Miguel,Tienda en línea,Soleado,Bajo,20,0
6147,2025-05-06 16:35:55.984607,San Miguel,Tienda en línea,Lluvioso,Alto,65,39
6148,2025-08-14 11:11:06.435890,Santa Ana,Tienda en línea,Nublado,Medio,51,15
6149,2025-08-20 03:32:24.795016,Santa Ana,Supermercado,Nublado,Medio,49,26
6150,2025-06-11 08:00:30.512410,Santa Ana,Farmacia,Nublado,Medio,36,16
6151,2025-08-21 08:17:59.547650,Santa Ana,Restaurante,Lluvioso,Alto,46,7
6152,2025-06-03 19:46:12.796257,San Salvador,Farmacia,Soleado,Alto,35,0
6153,2025-05-19 18:47:27.522350,San Salvador,Farmacia,Soleado,Medio,38,0
6154,2025-05-22 00:13:19.849474,San Salvador,Farmacia,Soleado,Alto,51,23
6155,2025-07-10 09:31:14.361773,La Libertad,Supermercado,Soleado,Bajo,35,5
6156,2025-03-04 07:12:42.751415,San Miguel,Tienda en línea,Nublado,Alto,55,31
6157,2025-08-01 12:48:31.851934,Santa Ana,Restaurante,Nublado,Alto,42,19
6158,2025-06-25 06:50:18.611068,San Salvador,Restaurante,Nublado,Medio,40,7
6159,2025-04-18 01:17:02.615633,San Miguel,Farmacia,Lluvioso,Bajo,26,0
6160,2025-05-12 03:40:57.133157,La Libertad,Restaurante,Soleado,Medio,43,7
6161,2025-03-16 05:19:44.475351,San Salvador,Restaurante,Nublado,Medio,48,18
6162,2025-05-27 18:47:31.805508,San Miguel,Supermercado,Soleado,Bajo,29,3
6163,2025-08-29 19:19:20.626590,San Miguel,Supermercado,Nublado,Alto,39,2
6164,2025-03-12 15:35:24.337711,San Miguel,Farmacia,Nublado,Bajo,32,8
6165,2025-08-22 03:52:58.951517,San Salvador,Supermercado,Lluvioso,Medio,41,10
6166,2025-05-30 02:37:33.320677,San Salvador,Farmacia,Lluvioso,Alto,58,24
6167,2025-03-27 20:25:01.907402,San Miguel,Farmacia,Soleado,Bajo,44,12
6168,2025-03-27 14:18:15.419906,La Libertad,Supermercado,Lluvioso,Medio,57,27
6169,2025-05-19 01:44:42.586174,San Salvador,Tienda en línea,Nublado,Bajo,20,0
6170,2025-04-21 03:39:32.865104,San Miguel,Farmacia,Nublado,Medio,35,6
6171,2025-07-31 13:35:08.751731,Santa Ana,Restaurante,Soleado,Medio,30,0
6172,2025-04-20 15:29:47.539368,La Libertad,Supermercado,Soleado,Alto,46,13
6173,2025-08-11 20:52:23.608505,La Libertad,Supermercado,Nublado,Alto,39,0
6174,2025-08-23 00:46:29.068438,San Salvador,Farmacia,Soleado,Alto,28,0
6175,2025-07-19 16:54:08.997875,San Miguel,Farmacia,Lluvioso,Medio,58,30
6176,2025-05-02 09:53:03.588016,San Miguel,Tienda en línea,Lluvioso,Bajo,29,0
6177,2025-03-02 21:25:37.636791,San Salvador,Tienda en línea,Lluvioso,Medio,58,26
6178,2025-04-11 18:19:52.309673,La Libertad,Tienda en línea,Lluvioso,Alto,63,38
6179,2025-05-01 15:29:17.158301,Santa Ana,Farmacia,Lluvioso,Medio,63,27
6180,2025-06-22 13:38:56.126212,La Libertad,Farmacia,Lluvioso,Bajo,55,30
6181,2025-03-17 15:25:52.411832,San Miguel,Restaurante,Nublado,Medio,29,6
6182,2025-03-24 10:37:37.798655,La Libertad,Farmacia,Lluvioso,Alto,65,25
6183,2025-07-01 03:06:43.112857,Santa Ana,Restaurante,Soleado,Alto,61,27
6184,2025-03-16 01:14:20.501326,San Miguel,Supermercado,Nublado,Alto,35,1
6185,2025-03-22 23:00:03.115044,San Salvador,Farmacia,Lluvioso,Alto,55,18
6186,2025-05-16 19:16:43.251786,San Miguel,Tienda en línea,Nublado,Medio,43,4
6187,2025-08-11 20:19:07.155049,San Miguel,Farmacia,Nublado,Bajo,36,16
6188,2025-03-31 13:24:35.986852,San Miguel,Tienda en línea,Lluvioso,Medio,41,16
6189,2025-05-11 23:00:04.529103,San Miguel,Farmacia,Nublado,Alto,41,3
6190,2025-05-29 01:44:13.412826,La Libertad,Tienda en línea,Lluvioso,Alto,52,31
6191,2025-05-16 22:51:58.193309,San Miguel,Tienda en línea,Soleado,Bajo,22,0
6192,2025-07-22 04:06:12.610279,La Libertad,Farmacia,Soleado,Bajo,31,7
6193,2025-06-12 21:23:34.558078,La Libertad,Restaurante,Nublado,Alto,50,11
6194,2025-05-16 05:05:49.931599,La Libertad,Supermercado,Soleado,Medio,52,20
6195,2025-07-25 02:34:52.443836,San Salvador,Tienda en línea,Soleado,Alto,41,10
6196,2025-04-10 04:14:25.263201,San Miguel,Restaurante,Lluvioso,Medio,56,18
6197,2025-03-18 14:40:33.509247,San Salvador,Tienda en línea,Nublado,Alto,39,4
6198,2025-08-11 05:27:07.621731,San Salvador,Farmacia,Nublado,Bajo,34,0
6199,2025-03-18 09:13:39.771468,Santa Ana,Restaurante,Soleado,Medio,37,0
6200,2025-04-28 13:11:41.655692,Santa Ana,Supermercado,Nublado,Alto,30,0
6201,2025-06-13 05:56:43.206138,La Libertad,Farmacia,Nublado,Medio,29,0
6202,2025-03-13 05:39:08.223876,San Salvador,Farmacia,Soleado,Medio,47,15
6203,2025-06-16 05:14:25.415085,Santa Ana,Supermercado,Nublado,Bajo,18,0
6204,2025-06-04 14:42:59.830027,Santa Ana,Supermercado,Nublado,Alto,68,43
6205,2025-06-03 22:00:03.153278,La Libertad,Restaurante,Lluvioso,Bajo,36,0
6206,2025-06-13 10:41:31.658251,San Salvador,Supermercado,Lluvioso,Bajo,27,0
6207,2025-03-03 11:41:26.238688,La Libertad,Restaurante,Nublado,Alto,41,2
6208,2025-07-30 20:59:09.895323,Santa Ana,Supermercado,Lluvioso,Alto,43,15
6209,2025-03-20 01:40:33.504768,San Miguel,Supermercado,Nublado,Alto,33,0
6210,2025-07-29 02:24:06.329947,San Salvador,Supermercado,Soleado,Bajo,31,0
6211,2025-04-17 19:50:51.148187,San Salvador,Farmacia,Lluvioso,Alto,48,20
6212,2025-04-26 09:12:34.404009,San Miguel,Restaurante,Nublado,Medio,56,33
6213,2025-08-30 19:24:59.678432,San Miguel,Tienda en línea,Lluvioso,Medio,60,22
6214,2025-03-28 17:44:45.190429,San Salvador,Restaurante,Nublado,Medio,55,25
6215,2025-06-20 14:35:04.843555,San Miguel,Farmacia,Soleado,Alto,56,19
6216,2025-04-25 17:05:12.599944,San Miguel,Farmacia,Nublado,Alto,43,21
6217,2025-03-25 14:18:03.566419,La Libertad,Tienda en línea,Soleado,Alto,33,10
6218,2025-06-23 05:10:38.390355,San Salvador,Farmacia,Soleado,Medio,45,20
6219,2025-08-31 19:41:36.750612,Santa Ana,Restaurante,Nublado,Bajo,23,0
6220,2025-07-30 19:30:55.325867,La Libertad,Tienda en línea,Lluvioso,Alto,50,30
6221,2025-07-15 01:12:30.950663,San Miguel,Farmacia,Soleado,Medio,29,0
6222,2025-07-30 02:12:35.463444,Santa Ana,Farmacia,Nublado,Medio,33,11
6223,2025-05-09 14:47:59.820198,La Libertad,Supermercado,Lluvioso,Bajo,30,0
6224,2025-08-01 11:14:30.025186,La Libertad,Farmacia,Lluvioso,Alto,58,36
6225,2025-08-10 15:21:52.133974,San Miguel,Farmacia,Nublado,Medio,45,20
6226,2025-06-11 10:48:58.487901,San Miguel,Restaurante,Soleado,Alto,44,23
6227,2025-08-04 20:07:41.374662,La Libertad,Tienda en línea,Soleado,Alto,36,0
6228,2025-08-11 14:13:05.725235,San Miguel,Supermercado,Lluvioso,Bajo,36,2
6229,2025-08-02 13:54:54.248628,La Libertad,Farmacia,Nublado,Medio,27,0
6230,2025-08-21 19:40:05.126364,Santa Ana,Restaurante,Nublado,Medio,24,0
6231,2025-04-18 06:31:39.500632,La Libertad,Restaurante,Nublado,Alto,37,8
6232,2025-06-27 07:03:53.892777,San Salvador,Supermercado,Soleado,Bajo,30,3
6233,2025-04-05 15:20:02.439029,San Salvador,Restaurante,Lluvioso,Bajo,23,0
6234,2025-07-14 22:15:17.684796,Santa Ana,Tienda en línea,Soleado,Bajo,39,13
6235,2025-08-15 21:02:57.843936,La Libertad,Tienda en línea,Nublado,Alto,64,41
6236,2025-04-15 05:26:39.435337,La Libertad,Supermercado,Lluvioso,Alto,59,19
6237,2025-07-22 19:53:17.683135,La Libertad,Supermercado,Soleado,Bajo,23,3
6238,2025-05-25 06:35:03.390497,San Salvador,Tienda en línea,Nublado,Medio,50,28
6239,2025-08-19 02:34:19.437226,Santa Ana,Supermercado,Soleado,Medio,35,15
6240,2025-08-20 05:00:04.133978,San Miguel,Supermercado,Nublado,Bajo,35,2
6241,2025-05-23 02:46:56.577911,Santa Ana,Farmacia,Soleado,Medio,54,20
6242,2025-03-30 16:46:18.170677,San Miguel,Farmacia,Soleado,Medio,49,29
6243,2025-08-07 03:50:39.744131,Santa Ana,Farmacia,Nublado,Alto,48,19
6244,2025-03-15 05:58:24.736496,Santa Ana,Farmacia,Soleado,Bajo,17,0
6245,2025-03-21 14:18:39.709482,San Salvador,Farmacia,Nublado,Bajo,46,14
6246,2025-03-05 22:49:58.373706,La Libertad,Tienda en línea,Soleado,Bajo,15,0
6247,2025-06-06 10:59:41.953184,San Miguel,Restaurante,Soleado,Bajo,21,0
6248,2025-07-09 22:16:07.972227,Santa Ana,Supermercado,Lluvioso,Alto,63,25
6249,2025-07-10 00:02:50.688311,San Salvador,Supermercado,Nublado,Medio,33,0
6250,2025-07-06 20:31:15.341180,Santa Ana,Supermercado,Soleado,Bajo,31,11
6251,2025-05-15 21:06:15.531332,La Libertad,Supermercado,Lluvioso,Medio,48,28
6252,2025-08-27 18:42:48.270282,La Libertad,Supermercado,Nublado,Bajo,27,0
6253,2025-06-13 09:22:23.168233,San Miguel,Farmacia,Lluvioso,Alto,51,12
6254,2025-08-29 00:21:03.507901,Santa Ana,Supermercado,Soleado,Alto,28,2
6255,2025-08-09 19:48:41.675112,La Libertad,Supermercado,Soleado,Medio,45,20
6256,2025-05-11 01:44:22.524440,La Libertad,Farmacia,Nublado,Alto,61,25
6257,2025-06-15 02:27:03.382399,Santa Ana,Restaurante,Lluvioso,Bajo,54,23
6258,2025-07-13 06:39:12.759238,La Libertad,Farmacia,Soleado,Medio,32,0
6259,2025-03-31 12:27:50.182632,San Salvador,Restaurante,Lluvioso,Bajo,34,0
6260,2025-07-08 12:53:16.411777,San Miguel,Farmacia,Lluvioso,Alto,37,15
6261,2025-03-10 13:05:30.738324,San Salvador,Tienda en línea,Nublado,Medio,53,29
6262,2025-08-29 05:52:23.847025,San Salvador,Restaurante,Lluvioso,Bajo,38,4
6263,2025-04-04 03:07:28.855510,San Salvador,Tienda en línea,Lluvioso,Alto,47,23
6264,2025-08-22 18:41:00.469758,Santa Ana,Tienda en línea,Lluvioso,Alto,64,35
6265,2025-06-01 02:55:41.159944,La Libertad,Supermercado,Nublado,Medio,36,10
6266,2025-04-27 13:58:38.977701,San Miguel,Tienda en línea,Soleado,Alto,50,29
6267,2025-08-20 16:16:33.655492,San Salvador,Farmacia,Soleado,Medio,38,0
6268,2025-06-24 17:17:30.496372,San Miguel,Farmacia,Nublado,Medio,54,29
6269,2025-04-12 22:23:36.844834,San Miguel,Supermercado,Lluvioso,Bajo,30,9
6270,2025-04-01 02:50:39.784265,Santa Ana,Farmacia,Nublado,Bajo,28,0
6271,2025-05-10 02:59:13.704740,San Miguel,Supermercado,Nublado,Medio,36,8
6272,2025-08-09 23:31:14.470845,San Salvador,Supermercado,Soleado,Alto,50,12
6273,2025-08-28 01:36:57.764058,Santa Ana,Restaurante,Lluvioso,Bajo,33,0
6274,2025-04-26 04:21:22.717306,San Miguel,Restaurante,Lluvioso,Medio,58,35
6275,2025-07-27 15:38:41.915874,La Libertad,Tienda en línea,Lluvioso,Medio,48,24
6276,2025-06-18 09:47:01.353231,San Miguel,Supermercado,Nublado,Medio,41,1
6277,2025-04-08 06:13:43.947637,Santa Ana,Tienda en línea,Lluvioso,Medio,47,22
6278,2025-04-28 17:47:50.731226,San Salvador,Supermercado,Lluvioso,Alto,56,26
6279,2025-07-05 05:30:33.067533,Santa Ana,Farmacia,Soleado,Alto,37,9
6280,2025-03-13 19:48:35.511277,San Miguel,Supermercado,Soleado,Bajo,18,0
6281,2025-08-03 10:17:43.645797,San Miguel,Restaurante,Soleado,Bajo,34,4
6282,2025-08-03 06:14:05.753890,San Salvador,Farmacia,Soleado,Bajo,36,11
6283,2025-07-30 19:36:24.580973,Santa Ana,Restaurante,Soleado,Alto,44,12
6284,2025-06-12 10:30:41.217522,Santa Ana,Tienda en línea,Nublado,Alto,37,0
6285,2025-04-29 16:53:53.445457,San Miguel,Tienda en línea,Lluvioso,Bajo,36,9
6286,2025-05-11 05:57:20.795944,San Miguel,Farmacia,Nublado,Alto,44,6
6287,2025-05-08 23:13:10.288830,Santa Ana,Tienda en línea,Soleado,Bajo,27,0
6288,2025-08-08 03:49:12.612957,San Miguel,Tienda en línea,Lluvioso,Bajo,45,21
6289,2025-06-05 10:58:38.743726,Santa Ana,Tienda en línea,Nublado,Bajo,26,1
6290,2025-05-25 13:44:12.008325,San Miguel,Supermercado,Nublado,Medio,59,21
6291,2025-04-18 17:25:45.283165,San Miguel,Tienda en línea,Soleado,Bajo,34,0
6292,2025-05-02 06:56:50.658351,San Miguel,Restaurante,Nublado,Alto,38,1
6293,2025-05-09 20:48:49.146455,San Salvador,Tienda en línea,Nublado,Alto,44,10
6294,2025-04-22 04:59:02.166270,La Libertad,Tienda en línea,Soleado,Medio,47,12
6295,2025-07-20 07:24:41.210752,San Miguel,Farmacia,Soleado,Medio,29,3
6296,2025-06-10 10:46:13.518853,San Miguel,Supermercado,Lluvioso,Alto,55,16
6297,2025-03-17 17:41:41.625729,San Miguel,Restaurante,Lluvioso,Alto,61,29
6298,2025-08-27 22:10:42.584830,San Salvador,Farmacia,Lluvioso,Bajo,46,15
6299,2025-06-23 13:36:25.668024,San Salvador,Supermercado,Soleado,Alto,49,25
6300,2025-03-27 09:47:55.872472,Santa Ana,Supermercado,Nublado,Medio,29,0
6301,2025-03-29 18:51:00.261441,Santa Ana,Farmacia,Soleado,Bajo,26,0
6302,2025-07-05 07:43:43.735080,San Salvador,Farmacia,Nublado,Bajo,26,1
6303,2025-03-04 08:06:29.203922,La Libertad,Tienda en línea,Lluvioso,Alto,56,34
6304,2025-03-25 16:23:23.439627,San Miguel,Restaurante,Nublado,Alto,50,17
6305,2025-04-14 01:05:33.775747,San Salvador,Tienda en línea,Lluvioso,Alto,59,30
6306,2025-07-24 16:42:50.976221,La Libertad,Supermercado,Nublado,Bajo,29,0
6307,2025-05-06 01:11:45.674115,Santa Ana,Restaurante,Soleado,Alto,38,6
6308,2025-08-20 16:46:41.438398,La Libertad,Restaurante,Nublado,Bajo,35,12
6309,2025-04-19 15:22:38.545458,San Salvador,Farmacia,Lluvioso,Alto,47,18
6310,2025-06-03 21:02:33.568782,San Miguel,Supermercado,Nublado,Alto,60,40
6311,2025-05-10 12:06:37.551337,Santa Ana,Restaurante,Nublado,Bajo,20,0
6312,2025-07-06 21:51:02.417652,La Libertad,Supermercado,Soleado,Alto,43,14
6313,2025-07-02 14:15:33.418565,San Miguel,Restaurante,Nublado,Bajo,43,5
6314,2025-06-09 18:32:12.984243,La Libertad,Restaurante,Soleado,Alto,33,2
6315,2025-04-27 05:59:52.034323,San Miguel,Supermercado,Nublado,Medio,24,0
6316,2025-04-08 19:49:16.532204,Santa Ana,Supermercado,Lluvioso,Alto,42,5
6317,2025-07-06 10:07:34.969246,San Salvador,Farmacia,Soleado,Medio,42,10
6318,2025-07-24 21:50:43.452789,San Salvador,Farmacia,Nublado,Alto,51,17
6319,2025-03-06 12:22:54.142218,Santa Ana,Supermercado,Lluvioso,Medio,47,12
6320,2025-08-28 15:32:33.093939,La Libertad,Farmacia,Soleado,Medio,25,0
6321,2025-04-10 05:45:34.139786,San Salvador,Restaurante,Soleado,Bajo,45,17
6322,2025-06-24 04:08:33.837747,San Miguel,Farmacia,Lluvioso,Medio,40,0
6323,2025-03-20 16:45:50.756372,La Libertad,Restaurante,Nublado,Medio,45,9
6324,2025-07-11 23:26:36.745039,Santa Ana,Restaurante,Nublado,Bajo,40,10
6325,2025-06-12 21:42:20.215811,La Libertad,Supermercado,Lluvioso,Bajo,21,0
6326,2025-04-13 08:19:25.522999,Santa Ana,Supermercado,Lluvioso,Alto,43,11
6327,2025-08-08 12:06:17.328906,Santa Ana,Farmacia,Soleado,Medio,43,4
6328,2025-05-21 19:35:36.414272,Santa Ana,Farmacia,Soleado,Alto,62,27
6329,2025-08-27 03:47:25.968212,Santa Ana,Restaurante,Lluvioso,Bajo,56,27
6330,2025-05-25 23:03:05.486623,San Miguel,Restaurante,Soleado,Bajo,38,0
6331,2025-08-25 16:55:19.247428,San Salvador,Restaurante,Soleado,Bajo,32,0
6332,2025-05-06 03:13:27.202269,San Miguel,Tienda en línea,Nublado,Medio,30,0
6333,2025-06-10 14:33:07.552341,La Libertad,Restaurante,Lluvioso,Medio,43,9
6334,2025-03-31 05:31:59.153133,Santa Ana,Restaurante,Soleado,Medio,34,5
6335,2025-08-27 18:18:45.820951,San Miguel,Supermercado,Soleado,Alto,33,13
6336,2025-06-27 22:22:00.821577,La Libertad,Supermercado,Nublado,Medio,39,9
6337,2025-07-02 03:01:33.995067,San Miguel,Tienda en línea,Lluvioso,Medio,53,29
6338,2025-04-22 22:48:03.984271,San Salvador,Tienda en línea,Lluvioso,Alto,48,14
6339,2025-08-27 08:12:33.205083,Santa Ana,Farmacia,Nublado,Bajo,41,7
6340,2025-08-27 18:14:13.244433,San Salvador,Farmacia,Soleado,Bajo,26,0
6341,2025-06-20 22:51:48.826296,La Libertad,Farmacia,Lluvioso,Bajo,49,18
6342,2025-05-17 12:23:03.837042,San Salvador,Supermercado,Soleado,Medio,43,13
6343,2025-03-07 11:35:53.996455,La Libertad,Farmacia,Nublado,Bajo,37,8
6344,2025-08-17 14:40:44.350116,Santa Ana,Farmacia,Nublado,Bajo,37,8
6345,2025-08-02 02:48:47.140529,Santa Ana,Tienda en línea,Soleado,Medio,48,10
6346,2025-08-22 19:49:06.949879,San Miguel,Farmacia,Soleado,Medio,52,25
6347,2025-04-17 10:57:50.690818,La Libertad,Restaurante,Lluvioso,Medio,48,26
6348,2025-07-13 01:44:19.379894,San Miguel,Supermercado,Soleado,Alto,61,34
6349,2025-07-26 07:23:16.865828,Santa Ana,Supermercado,Soleado,Medio,24,0
6350,2025-05-10 12:36:05.184458,La Libertad,Supermercado,Lluvioso,Bajo,31,2
6351,2025-07-05 08:03:42.405717,San Salvador,Supermercado,Soleado,Medio,48,24
6352,2025-06-26 23:00:23.815250,San Salvador,Farmacia,Nublado,Alto,41,6
6353,2025-08-22 02:04:33.410542,Santa Ana,Restaurante,Nublado,Bajo,47,18
6354,2025-05-17 12:25:34.813322,San Salvador,Restaurante,Lluvioso,Alto,69,43
6355,2025-04-27 20:14:15.179846,Santa Ana,Supermercado,Lluvioso,Medio,35,0
6356,2025-05-27 05:05:37.100293,San Salvador,Restaurante,Lluvioso,Bajo,39,11
6357,2025-04-30 00:37:50.129219,San Salvador,Farmacia,Soleado,Alto,56,31
6358,2025-03-07 16:11:16.734858,San Miguel,Farmacia,Nublado,Bajo,29,0
6359,2025-03-28 07:27:40.574040,Santa Ana,Restaurante,Soleado,Medio,43,5
6360,2025-07-04 17:33:00.351210,Santa Ana,Farmacia,Lluvioso,Bajo,58,29
6361,2025-04-25 02:07:10.352834,La Libertad,Restaurante,Lluvioso,Alto,32,0
6362,2025-06-26 05:11:40.026320,La Libertad,Restaurante,Lluvioso,Alto,67,45
6363,2025-03-16 16:46:25.600337,Santa Ana,Restaurante,Soleado,Alto,34,8
6364,2025-03-02 23:20:53.747028,San Miguel,Farmacia,Soleado,Bajo,45,22
6365,2025-04-14 21:06:08.157281,San Salvador,Restaurante,Lluvioso,Bajo,43,11
6366,2025-03-22 10:18:42.633246,Santa Ana,Supermercado,Nublado,Bajo,17,0
6367,2025-05-12 11:43:48.396253,La Libertad,Farmacia,Lluvioso,Medio,42,12
6368,2025-03-18 16:58:31.419750,San Miguel,Restaurante,Nublado,Alto,60,40
6369,2025-05-21 04:55:49.139484,San Miguel,Tienda en línea,Lluvioso,Medio,65,41
6370,2025-08-16 16:54:55.097552,La Libertad,Farmacia,Lluvioso,Alto,68,32
6371,2025-08-10 19:13:28.827581,San Salvador,Farmacia,Lluvioso,Alto,51,21
6372,2025-03-04 00:25:10.474751,La Libertad,Tienda en línea,Lluvioso,Medio,57,18
6373,2025-04-27 21:52:17.610098,San Miguel,Supermercado,Soleado,Alto,60,40
6374,2025-08-07 17:36:50.827436,San Salvador,Farmacia,Lluvioso,Alto,65,32
6375,2025-03-29 16:47:52.779058,La Libertad,Supermercado,Soleado,Medio,38,0
6376,2025-03-07 05:11:04.720234,Santa Ana,Farmacia,Nublado,Medio,51,18
6377,2025-05-11 09:25:37.259772,La Libertad,Supermercado,Soleado,Medio,30,5
6378,2025-05-14 00:14:05.258293,San Miguel,Farmacia,Nublado,Medio,25,0
6379,2025-04-12 03:40:55.766086,La Libertad,Supermercado,Nublado,Medio,37,13
6380,2025-03-12 18:44:22.081235,Santa Ana,Tienda en línea,Lluvioso,Medio,57,31
6381,2025-08-02 07:57:15.982296,La Libertad,Supermercado,Lluvioso,Bajo,20,0
6382,2025-06-30 21:44:39.166558,San Salvador,Supermercado,Soleado,Bajo,26,0
6383,2025-07-19 19:56:49.326702,Santa Ana,Farmacia,Nublado,Alto,64,26
6384,2025-05-06 02:27:35.767922,Santa Ana,Farmacia,Nublado,Medio,51,16
6385,2025-08-02 15:07:04.410193,San Miguel,Farmacia,Nublado,Bajo,41,20
6386,2025-05-07 01:05:31.694848,San Salvador,Tienda en línea,Nublado,Bajo,41,5
6387,2025-08-17 12:21:30.916374,La Libertad,Supermercado,Nublado,Alto,44,8
6388,2025-05-28 13:19:26.452411,La Libertad,Farmacia,Nublado,Medio,28,0
6389,2025-07-07 17:53:30.237133,Santa Ana,Farmacia,Lluvioso,Medio,38,2
6390,2025-05-16 17:18:33.519251,San Salvador,Farmacia,Nublado,Bajo,26,0
6391,2025-07-31 16:02:11.750008,San Miguel,Farmacia,Lluvioso,Alto,54,26
6392,2025-05-14 11:26:15.603944,San Miguel,Restaurante,Soleado,Bajo,18,0
6393,2025-03-28 02:24:29.421513,San Miguel,Restaurante,Soleado,Medio,42,20
6394,2025-07-18 00:40:34.969483,La Libertad,Tienda en línea,Soleado,Medio,38,13
6395,2025-08-24 10:32:59.824925,Santa Ana,Tienda en línea,Nublado,Bajo,35,12
6396,2025-05-25 18:10:05.288893,Santa Ana,Restaurante,Nublado,Medio,36,12
6397,2025-06-04 08:59:16.827554,San Miguel,Farmacia,Soleado,Medio,52,31
